client_id,card_brand,card_type,card_number,expires,cvv,has_chip,num_cards_issued,credit_limit,acct_open_date,year_pin_last_changed
382,Discover,Credit,6773009361532100,2024-06-01,38,YES,1,8800,2006-03-01,2008
200,Discover,Credit,6988770500713540,2007-04-01,936,YES,2,14600,2006-03-01,2014
649,Discover,Credit,6267383831462520,2012-12-01,640,YES,1,0,2006-03-01,2008
1874,Mastercard,Debit,5571104183564020,2024-05-01,52,YES,2,25264,2006-03-01,2020
1877,Mastercard,Debit,5260255791659840,2024-05-01,428,YES,2,6940,2006-03-01,2009
1981,Mastercard,Debit,5550999995379530,2020-07-01,980,YES,2,13595,2006-03-01,2010
13,Mastercard,Credit,5506489220180450,2022-12-01,413,YES,1,10400,2006-03-01,2015
866,Mastercard,Debit,5036617487964940,2024-11-01,765,YES,2,7272,2006-03-01,2016
767,Mastercard,Debit,5753826788441340,2017-10-01,195,YES,2,13209,2006-03-01,2012
1575,Mastercard,Debit,5700169734076820,2011-05-01,638,YES,1,18138,2006-03-01,2008
1915,Mastercard,Debit,5409845888265720,2023-10-01,832,YES,2,11568,2006-03-01,2008
1809,Mastercard,Debit,5267464048631430,2020-04-01,482,YES,1,10683,2006-03-01,2009
637,Mastercard,Debit,5861641374361780,2019-10-01,253,YES,2,41057,2006-03-01,2010
1942,Mastercard,Debit (Prepaid),5543220640561240,2021-09-01,154,YES,2,81,2006-03-01,2018
442,Mastercard,Debit,5595793068662520,2019-12-01,821,NO,1,31307,2006-03-01,2010
1764,Mastercard,Credit,5099657480091690,2021-05-01,249,YES,1,8900,2006-03-01,2011
1895,Mastercard,Debit,5267518025716840,2022-01-01,292,YES,2,2042,2006-03-01,2013
125,Mastercard,Credit,5824671780662840,2022-05-01,554,YES,1,5500,2006-03-01,2012
483,Mastercard,Credit,5040568504566030,2024-04-01,96,YES,2,13100,2006-03-01,2009
1138,Mastercard,Debit (Prepaid),5579265768450760,2020-02-01,223,YES,2,51,2006-03-01,2011
894,Mastercard,Credit,5835067819727200,2020-12-01,381,YES,1,8200,2006-03-01,2014
106,Mastercard,Credit,5416237939291680,2022-06-01,790,YES,2,9100,2006-03-01,2011
789,Mastercard,Debit,5733951015747880,2021-08-01,629,NO,1,25206,2006-03-01,2018
1962,Mastercard,Debit,5322921857948890,2022-03-01,534,YES,2,19789,2006-03-01,2010
1905,Visa,Credit,4646061658785920,2015-02-01,856,YES,1,6700,2006-03-01,2012
595,Visa,Debit,4345682874994560,2020-02-01,331,YES,1,12009,2006-03-01,2009
1917,Visa,Debit,4592739942111810,2021-03-01,512,YES,2,20428,2006-03-01,2009
623,Visa,Debit,4699958965879610,2023-09-01,792,YES,2,31917,2006-03-01,2009
1517,Visa,Debit (Prepaid),4203776062748200,2022-03-01,193,YES,2,18,2006-03-01,2013
1175,Visa,Credit,4909834750137600,2023-04-01,264,NO,1,5100,2006-03-01,2006
655,Visa,Debit,4304623994462590,2023-09-01,750,YES,2,9285,2006-03-01,2011
122,Visa,Credit,4982421757560620,2023-10-01,669,YES,2,8800,2006-03-01,2015
323,Visa,Debit,4305298887064770,2016-05-01,895,NO,1,7003,2006-03-01,2012
213,Amex,Credit,343322895436234,2024-02-01,863,YES,2,20400,2007-03-01,2010
247,Discover,Credit,6973723422438310,2023-11-01,526,NO,2,10200,2007-03-01,2010
1603,Discover,Credit,6439934247827370,2012-03-01,549,NO,1,11200,2007-03-01,2007
986,Discover,Credit,6537516721853180,2023-02-01,573,NO,1,18300,2007-03-01,2013
1684,Mastercard,Debit (Prepaid),5955075527372950,2021-05-01,513,YES,1,46,2007-03-01,2012
891,Mastercard,Debit,5713930994921000,2023-10-01,41,YES,1,16986,2007-03-01,2010
447,Mastercard,Debit,5345290500556930,2021-12-01,888,YES,2,17980,2007-03-01,2007
207,Mastercard,Debit (Prepaid),5657038959779900,2015-12-01,742,YES,2,9,2007-03-01,2015
148,Mastercard,Debit,5286304797515160,2019-12-01,871,YES,1,14054,2007-03-01,2015
1362,Mastercard,Debit,5566695688917040,2017-03-01,309,NO,2,29708,2007-03-01,2009
1858,Mastercard,Credit,5990870436342590,2022-12-01,373,YES,2,8200,2007-03-01,2010
240,Mastercard,Debit,5555919926157130,2020-02-01,725,YES,1,17667,2007-03-01,2011
914,Mastercard,Credit,5010223259259250,2022-07-01,664,YES,1,11700,2007-03-01,2012
810,Mastercard,Debit,5991613423087630,2020-02-01,498,YES,1,15620,2007-03-01,2010
107,Mastercard,Credit,5527178999283010,2007-09-01,561,YES,1,5500,2007-03-01,2015
435,Mastercard,Debit,5329257764930740,2021-03-01,359,YES,2,4898,2007-03-01,2015
1923,Mastercard,Debit,5276877021810790,2014-05-01,149,YES,2,12653,2007-03-01,2012
1785,Mastercard,Debit,5456509634452100,2012-08-01,557,YES,2,6360,2007-03-01,2016
1758,Visa,Debit,4631099146168680,2018-12-01,597,YES,1,13725,2007-03-01,2014
514,Visa,Debit,4170396856656250,2020-03-01,831,YES,2,11473,2007-03-01,2008
285,Visa,Debit,4141516913053060,2020-05-01,962,YES,1,20723,2007-03-01,2013
3,Visa,Debit (Prepaid),4642421771052120,2022-01-01,909,YES,1,65,2007-03-01,2010
1901,Visa,Debit (Prepaid),4693399280462580,2023-07-01,216,YES,2,59,2007-03-01,2015
1167,Visa,Debit,4341601262077050,2022-01-01,511,YES,2,19070,2007-03-01,2007
1998,Visa,Debit (Prepaid),4969817527377030,2022-11-01,756,YES,1,110,2007-03-01,2007
1988,Visa,Debit,4169838718882750,2021-05-01,899,YES,1,57294,2007-03-01,2010
991,Visa,Credit,4345940645469620,2007-08-01,391,YES,1,3100,2007-03-01,2008
1940,Visa,Credit,4597650893698240,2020-02-01,245,YES,2,5700,2007-03-01,2010
14,Visa,Debit,4610833826779550,2018-04-01,523,YES,2,3899,2007-03-01,2008
1811,Visa,Debit (Prepaid),4065795089404700,2023-08-01,765,NO,1,68,2007-03-01,2007
1648,Visa,Debit,4721815072237150,2021-06-01,106,YES,2,97352,2007-03-01,2019
223,Amex,Credit,300717031458937,2009-09-01,194,YES,1,5800,2008-03-01,2008
704,Amex,Credit,364780102699868,2022-12-01,611,YES,1,22800,2008-03-01,2008
976,Discover,Credit,6574776064588950,2022-06-01,509,YES,2,14700,2008-03-01,2019
1579,Discover,Credit,6789723556516100,2020-09-01,817,YES,1,8200,2008-03-01,2014
1492,Mastercard,Debit (Prepaid),5335984658439100,2022-11-01,320,YES,1,18,2008-03-01,2010
1782,Mastercard,Debit,5305462513282840,2014-06-01,605,YES,2,23475,2008-03-01,2011
663,Mastercard,Debit (Prepaid),5651451840802350,2009-04-01,851,NO,2,45,2008-03-01,2009
906,Mastercard,Debit (Prepaid),5459775781589170,2012-02-01,293,YES,2,68,2008-03-01,2012
918,Mastercard,Debit,5511261715732870,2015-02-01,356,YES,1,10843,2008-03-01,2009
346,Mastercard,Debit,5594299457198900,2023-10-01,782,YES,2,2883,2008-03-01,2015
421,Mastercard,Credit,5973458794875600,2023-09-01,685,YES,1,10600,2008-03-01,2016
1340,Mastercard,Debit (Prepaid),5260555273059320,2020-08-01,729,YES,2,36,2008-03-01,2018
247,Mastercard,Credit,5765975770169360,2021-02-01,740,YES,1,16700,2008-03-01,2008
1973,Mastercard,Debit,5905311924160310,2020-08-01,400,YES,1,25253,2008-03-01,2008
758,Mastercard,Debit,5399696839533550,2020-05-01,371,YES,2,5553,2008-03-01,2015
1376,Mastercard,Credit,5822242274317970,2023-10-01,304,YES,2,13100,2008-03-01,2015
1106,Mastercard,Debit,5807306830246690,2023-08-01,218,YES,1,10462,2008-03-01,2015
1360,Mastercard,Debit,5823085266965020,2021-10-01,876,YES,2,12367,2008-03-01,2008
1006,Mastercard,Debit,5768034144342990,2024-09-01,339,YES,2,14814,2008-03-01,2008
479,Mastercard,Credit,5692954458453300,2021-09-01,528,YES,1,16600,2008-03-01,2014
1345,Mastercard,Debit,5401027644157320,2021-09-01,636,YES,1,2267,2008-03-01,2014
1604,Mastercard,Debit,5187136842441550,2020-07-01,264,YES,2,13016,2008-03-01,2008
1330,Mastercard,Debit,5075163198448760,2022-10-01,30,YES,2,32557,2008-03-01,2008
1756,Mastercard,Credit,5253258810503860,2024-01-01,847,YES,1,19100,2008-03-01,2009
126,Mastercard,Debit,5486956731385310,2013-11-01,963,YES,1,13823,2008-03-01,2011
879,Mastercard,Credit,5674236311971700,2024-03-01,955,YES,1,5100,2008-03-01,2015
1338,Mastercard,Debit,5507680552446400,2020-09-01,227,YES,1,20479,2008-03-01,2008
1338,Mastercard,Debit (Prepaid),5147068410331390,2011-09-01,725,YES,1,100,2008-03-01,2011
1140,Mastercard,Debit (Prepaid),5967896787942490,2024-08-01,949,YES,1,61,2008-03-01,2010
1472,Mastercard,Credit,5653902794655710,2011-02-01,81,YES,2,10400,2008-03-01,2008
218,Mastercard,Debit,5932064740893460,2023-01-01,263,NO,1,18689,2008-03-01,2009
133,Mastercard,Debit,5241330528442150,2022-07-01,436,YES,1,24508,2008-03-01,2009
591,Mastercard,Debit,5247895172758070,2023-03-01,818,NO,1,10442,2008-03-01,2016
1014,Visa,Credit,4081474027835140,2015-07-01,45,YES,1,43900,2008-03-01,2013
961,Visa,Debit,4575519144263670,2021-08-01,618,YES,2,23094,2008-03-01,2011
961,Visa,Debit,4306238627611070,2020-10-01,588,YES,2,32761,2008-03-01,2008
1208,Visa,Debit,4372448627686760,2020-11-01,569,YES,2,8902,2008-03-01,2008
1699,Visa,Debit,4695324850759950,2022-08-01,519,YES,1,60610,2008-03-01,2008
1414,Visa,Debit,4952408792507240,2023-09-01,78,YES,2,5283,2008-03-01,2010
755,Visa,Debit,4667069269699060,2020-09-01,557,YES,1,15459,2008-03-01,2010
1604,Visa,Debit,4916961241194200,2024-12-01,919,YES,1,10360,2008-03-01,2009
100,Visa,Debit (Prepaid),4730478240405310,2024-12-01,114,YES,2,2,2008-03-01,2010
212,Visa,Debit,4960671625007780,2010-04-01,645,YES,2,9477,2008-03-01,2014
924,Visa,Credit,4463399619811650,2017-09-01,944,YES,2,5800,2008-03-01,2011
1456,Discover,Credit,6932682320710660,2023-08-01,294,YES,2,7400,2009-03-01,2017
511,Mastercard,Debit,5355281784290560,2020-06-01,810,YES,1,8367,2009-03-01,2009
1863,Mastercard,Debit,5129325410635430,2022-01-01,128,YES,2,1298,2009-03-01,2012
232,Mastercard,Debit (Prepaid),5828021478542640,2016-01-01,350,YES,1,98,2009-03-01,2009
1791,Mastercard,Debit,5324796450432100,2022-11-01,746,YES,3,18021,2009-03-01,2009
782,Mastercard,Debit (Prepaid),5659519661095760,2020-10-01,634,YES,2,85,2009-03-01,2011
729,Mastercard,Credit,5958667117657310,2022-12-01,906,YES,2,9000,2009-03-01,2011
474,Mastercard,Debit,5707467948750610,2022-03-01,233,YES,1,38084,2009-03-01,2010
754,Mastercard,Debit,5298387414396120,2024-11-01,243,YES,2,4260,2009-03-01,2012
954,Mastercard,Debit,5935596537639790,2023-11-01,851,YES,1,20270,2009-03-01,2009
1822,Mastercard,Debit (Prepaid),5631456765491980,2024-04-01,102,YES,1,10,2009-03-01,2011
505,Mastercard,Debit,5990568998813170,2015-11-01,843,YES,2,5258,2009-03-01,2013
1144,Mastercard,Credit,5519338595052190,2024-04-01,968,YES,2,7300,2009-03-01,2010
940,Mastercard,Debit,5712388411358840,2024-03-01,375,YES,2,1053,2009-03-01,2011
449,Mastercard,Debit,5397488043496240,2020-10-01,915,YES,2,16675,2009-03-01,2009
368,Mastercard,Credit,5172991779853890,2024-11-01,993,YES,1,12100,2009-03-01,2010
75,Mastercard,Debit,5122476616301890,2020-05-01,133,YES,1,17314,2009-03-01,2011
1787,Mastercard,Debit,5686962857502760,2022-06-01,257,YES,1,27590,2009-03-01,2010
1305,Mastercard,Credit,5216010288888580,2011-09-01,983,YES,1,9100,2009-03-01,2015
759,Mastercard,Debit,5864938158181060,2012-03-01,438,YES,2,8747,2009-03-01,2009
1226,Visa,Debit,4703449084120210,2023-06-01,540,YES,1,10000,2009-03-01,2012
1498,Visa,Debit,4138930585575370,2019-06-01,145,YES,1,22227,2009-03-01,2010
868,Visa,Debit (Prepaid),4595382752542330,2023-08-01,475,YES,2,48,2009-03-01,2013
1345,Visa,Debit,4957976241533680,2014-04-01,976,YES,2,4031,2009-03-01,2014
1741,Visa,Credit,4273861353237930,2021-11-01,246,YES,1,13600,2009-03-01,2013
418,Visa,Debit,4892957791439450,2009-10-01,711,YES,2,5216,2009-03-01,2009
884,Visa,Debit,4219385006716240,2023-07-01,676,YES,2,8643,2009-03-01,2015
1725,Visa,Debit,4872357106200450,2021-05-01,17,YES,1,12325,2009-03-01,2009
264,Visa,Credit,4277586046602270,2022-03-01,388,YES,2,10600,2009-03-01,2011
162,Visa,Credit,4524849172878280,2020-10-01,975,YES,2,15400,2009-03-01,2012
1859,Visa,Credit,4158498171851970,2020-07-01,263,YES,1,18600,2009-03-01,2013
220,Amex,Credit,314281190779481,2023-03-01,430,YES,1,17200,2010-03-01,2015
1967,Amex,Credit,315253583009303,2012-04-01,103,NO,1,23900,2010-03-01,2017
351,Discover,Credit,6898335342234630,2022-03-01,107,YES,1,6000,2010-03-01,2016
1634,Discover,Credit,6268030188636330,2020-09-01,717,YES,2,4700,2010-03-01,2011
843,Discover,Credit,6423950301741310,2023-03-01,419,YES,2,6600,2010-03-01,2011
466,Mastercard,Debit,5937799398015240,2023-03-01,923,YES,2,736,2010-03-01,2015
1253,Mastercard,Debit,5498290106887750,2016-03-01,927,NO,1,29637,2010-03-01,2010
949,Mastercard,Debit,5026926528558430,2023-06-01,88,YES,2,15813,2010-03-01,2011
1786,Mastercard,Debit,5212105993740360,2023-09-01,749,YES,1,12127,2010-03-01,2010
1861,Mastercard,Debit,5893992585377550,2022-04-01,46,NO,1,28352,2010-03-01,2012
33,Mastercard,Debit,5589655270470540,2017-09-01,213,YES,2,13829,2010-03-01,2016
1098,Mastercard,Debit,5547459880579010,2020-02-01,116,YES,2,16868,2010-03-01,2010
933,Mastercard,Credit,5583371284231660,2016-12-01,536,YES,1,11800,2010-03-01,2010
1413,Mastercard,Debit,5875822666213910,2021-04-01,269,YES,2,17023,2010-03-01,2011
1837,Mastercard,Debit,5757614479800970,2024-11-01,657,NO,1,7217,2010-03-01,2010
1974,Mastercard,Debit,5522110015947840,2024-02-01,663,YES,1,14747,2010-03-01,2010
702,Visa,Credit,4071413558241550,2021-04-01,58,YES,1,20100,2010-03-01,2017
1818,Visa,Debit,4536093921633360,2023-12-01,783,YES,2,15817,2010-03-01,2013
207,Visa,Debit,4149979947275480,2021-02-01,426,YES,2,5141,2010-03-01,2010
997,Visa,Credit,4887678666553620,2021-02-01,224,YES,1,17100,2010-03-01,2011
1523,Visa,Credit,4821384154009940,2024-09-01,7,YES,1,9600,2010-03-01,2011
524,Visa,Debit,4983067178659300,2024-12-01,920,NO,2,24089,2010-03-01,2010
1936,Visa,Credit,4844646610537450,2020-08-01,174,YES,2,14500,2010-03-01,2010
61,Visa,Credit,4759060378229060,2024-08-01,148,YES,1,25200,2010-03-01,2020
1693,Visa,Credit,4745663916245950,2023-08-01,938,NO,2,29900,2010-03-01,2017
1777,Visa,Credit,4287715741686220,2020-12-01,945,YES,1,12700,2010-03-01,2020
624,Visa,Debit,4428221393352280,2012-01-01,800,YES,2,18969,2010-03-01,2010
789,Visa,Debit,4466987531926970,2024-04-01,542,YES,3,15143,2010-03-01,2014
738,Visa,Credit,4975397225900590,2022-10-01,633,YES,2,19300,2010-03-01,2010
1947,Visa,Debit,4909515632835130,2015-05-01,967,YES,1,1433,2010-03-01,2010
634,Visa,Debit,4151208103004280,2018-12-01,499,YES,1,18220,2010-03-01,2011
1664,Discover,Credit,6611325354970090,2019-12-01,708,NO,2,21900,2011-03-01,2011
1362,Mastercard,Debit (Prepaid),5467215736629400,2023-07-01,98,YES,2,44,2011-03-01,2016
1163,Mastercard,Credit,5056525550531000,2022-07-01,251,YES,2,22200,2011-03-01,2011
1646,Mastercard,Debit,5298309501417980,2021-08-01,208,YES,1,11153,2011-03-01,2011
49,Mastercard,Debit,5746888458694760,2018-02-01,646,YES,1,15510,2011-03-01,2011
608,Mastercard,Debit,5521214390191680,2018-09-01,672,YES,1,746,2011-03-01,2011
905,Mastercard,Debit (Prepaid),5342080744210110,2023-05-01,335,YES,1,77,2011-03-01,2011
1470,Mastercard,Debit,5190888323082470,2020-08-01,16,YES,1,14856,2011-03-01,2011
155,Mastercard,Debit,5358949072497400,2011-12-01,324,YES,2,12163,2011-03-01,2011
618,Mastercard,Debit,5120169290018670,2022-02-01,784,YES,1,11591,2011-03-01,2011
1772,Mastercard,Debit,5306745473896520,2022-05-01,271,YES,1,27201,2011-03-01,2011
799,Mastercard,Credit,5608087801127190,2020-02-01,715,YES,2,7000,2011-03-01,2011
97,Mastercard,Debit,5447193146031170,2023-12-01,290,YES,2,9956,2011-03-01,2011
896,Visa,Debit,4851242738517630,2013-04-01,684,NO,2,1952,2011-03-01,2011
747,Visa,Debit,4704027936633990,2013-01-01,486,YES,1,21952,2011-03-01,2011
835,Visa,Credit,4006785332636410,2017-07-01,881,YES,1,11000,2011-03-01,2015
385,Visa,Debit,4874419326645320,2023-10-01,768,YES,2,24298,2011-03-01,2011
609,Visa,Debit,4162004533229290,2020-07-01,851,YES,2,19436,2011-03-01,2011
802,Visa,Credit,4637446539727370,2021-05-01,107,YES,2,21400,2011-03-01,2011
516,Visa,Debit,4949443440587510,2018-07-01,240,YES,1,13030,2011-03-01,2011
889,Visa,Credit,4476864861762310,2022-09-01,669,YES,1,14700,2011-03-01,2011
612,Visa,Debit,4414457303374730,2024-03-01,962,YES,1,19103,2011-03-01,2011
791,Amex,Credit,398644935987910,2023-03-01,22,YES,2,7900,2012-03-01,2012
877,Mastercard,Debit,5700734711260260,2023-11-01,230,YES,1,11973,2012-03-01,2012
1586,Mastercard,Credit,5991530949395980,2015-07-01,711,YES,1,5700,2012-03-01,2012
1723,Mastercard,Debit (Prepaid),5000674775470350,2016-10-01,358,YES,2,74,2012-03-01,2012
1402,Mastercard,Debit,5690418496059240,2022-07-01,216,YES,1,35299,2012-03-01,2012
601,Mastercard,Credit,5361691946548940,2022-06-01,613,YES,2,6700,2012-03-01,2012
1389,Mastercard,Debit,5603221270332940,2016-06-01,316,YES,1,11408,2012-03-01,2012
944,Mastercard,Debit,5863955184387780,2023-03-01,881,YES,2,66930,2012-03-01,2012
476,Mastercard,Credit,5187732819891500,2014-12-01,87,YES,3,10100,2012-03-01,2012
859,Mastercard,Debit,5224418160535170,2021-07-01,724,YES,2,20354,2012-03-01,2012
265,Mastercard,Debit,5187470414488990,2023-05-01,680,NO,1,13900,2012-03-01,2012
199,Visa,Debit,4879393662835540,2023-12-01,176,YES,1,32423,2012-03-01,2012
1541,Visa,Debit,4513747100786400,2023-11-01,697,YES,1,17383,2012-03-01,2012
554,Visa,Debit,4439649579256620,2021-01-01,327,YES,2,27376,2012-03-01,2012
1219,Mastercard,Credit,5326031764905960,2023-08-01,437,YES,1,18000,2013-03-01,2013
1227,Mastercard,Debit,5851845913045150,2023-09-01,71,YES,1,27132,2013-03-01,2013
1053,Mastercard,Debit,5546844697242380,2018-05-01,523,NO,2,21166,2013-03-01,2013
356,Mastercard,Debit,5636837846692550,2021-04-01,859,YES,1,15771,2013-03-01,2013
1407,Mastercard,Debit,5848203145087840,2021-05-01,597,YES,1,20816,2013-03-01,2013
796,Mastercard,Credit,5819556137893460,2019-06-01,933,YES,2,11800,2013-03-01,2013
242,Mastercard,Debit,5250424530939340,2020-09-01,354,YES,2,19728,2013-03-01,2013
1621,Mastercard,Debit,5252385354093900,2023-02-01,874,YES,2,54842,2013-03-01,2013
169,Mastercard,Debit,5802870059687260,2022-07-01,990,NO,1,10574,2013-03-01,2013
811,Visa,Debit,4055403312631050,2021-07-01,902,YES,1,33375,2013-03-01,2013
746,Visa,Credit,4511050153177270,2016-01-01,263,YES,2,9800,2013-03-01,2013
581,Visa,Debit,4997480551334710,2023-09-01,51,YES,2,11885,2013-03-01,2013
755,Visa,Debit,4668572513233210,2021-08-01,346,YES,2,11869,2013-03-01,2013
52,Visa,Debit,4343642801597520,2013-08-01,754,YES,2,23014,2013-03-01,2013
1810,Visa,Credit,4913659581054320,2020-08-01,55,YES,1,7200,2013-03-01,2013
1802,Visa,Credit,4642554061349240,2020-02-01,763,YES,2,8400,2013-03-01,2013
1008,Visa,Debit,4402133040036550,2022-05-01,178,YES,1,36515,2013-03-01,2013
1596,Mastercard,Debit,5589671096121830,2016-10-01,536,YES,1,16398,2014-03-01,2014
1976,Mastercard,Debit,5905144281673760,2020-02-01,324,YES,1,17767,2014-03-01,2014
1371,Mastercard,Credit,5282316108928790,2023-04-01,378,YES,1,13900,2014-03-01,2014
1930,Mastercard,Debit,5965080957028590,2020-11-01,934,YES,1,15416,2014-03-01,2014
1335,Mastercard,Debit (Prepaid),5771619649186810,2020-09-01,504,YES,1,54,2014-03-01,2014
359,Mastercard,Debit,5012576433104470,2015-01-01,411,YES,1,31163,2014-03-01,2014
698,Visa,Debit,4401743622113550,2014-12-01,322,YES,1,25214,2014-03-01,2014
494,Visa,Credit,4633191730342520,2023-07-01,779,YES,2,12700,2014-03-01,2014
835,Visa,Debit,4252835460924890,2021-01-01,287,YES,2,15851,2014-03-01,2014
1106,Visa,Debit,4093331419395750,2023-12-01,813,YES,1,16927,2014-03-01,2014
1515,Visa,Credit,4780949143263440,2023-08-01,540,YES,2,7700,2014-03-01,2014
398,Visa,Debit,4729603889258290,2020-02-01,830,YES,2,16472,2014-03-01,2014
1225,Visa,Credit,4529057760721500,2020-04-01,270,YES,2,2400,2014-03-01,2014
1820,Amex,Credit,344075477910403,2022-10-01,808,YES,1,5900,2015-03-01,2015
1494,Discover,Credit,6256655285791150,2020-01-01,723,YES,2,4400,2015-03-01,2015
1283,Mastercard,Debit,5418596356337170,2015-06-01,899,YES,1,24111,2015-03-01,2015
1973,Mastercard,Debit (Prepaid),5368860011761090,2020-03-01,207,YES,2,78,2015-03-01,2015
1381,Mastercard,Debit,5936146704569180,2018-10-01,616,YES,1,21357,2015-03-01,2015
325,Mastercard,Debit,5157654602857020,2021-01-01,61,YES,1,21378,2015-03-01,2015
1833,Visa,Debit,4078898258495000,2015-07-01,929,YES,2,16386,2015-03-01,2015
442,Visa,Debit,4849956694296330,2024-05-01,840,YES,2,19525,2015-03-01,2015
601,Visa,Credit,4000370059012160,2024-11-01,22,YES,2,5400,2015-03-01,2015
83,Visa,Credit,4522988269777230,2023-12-01,288,YES,2,11600,2015-03-01,2015
572,Visa,Debit,4204698331499700,2024-03-01,98,YES,1,23157,2015-03-01,2015
277,Visa,Debit (Prepaid),4591853850857690,2020-10-01,593,YES,1,145,2015-03-01,2015
952,Visa,Debit,4295877159831910,2024-02-01,602,YES,1,58234,2015-03-01,2015
1509,Visa,Debit,4417739183409950,2023-01-01,990,NO,1,18138,2015-03-01,2015
1762,Visa,Credit,4300321753140480,2022-08-01,628,YES,2,18400,2015-03-01,2015
617,Mastercard,Debit,5124149352966220,2022-07-01,255,YES,2,26147,2016-03-01,2016
608,Mastercard,Debit,5446273979485240,2022-11-01,233,YES,1,1044,2016-03-01,2016
766,Mastercard,Credit,5341478430944110,2016-06-01,222,YES,2,5400,2016-03-01,2016
197,Mastercard,Debit,5341022658860510,2024-12-01,542,YES,1,11919,2016-03-01,2016
1076,Mastercard,Credit,5410016015074470,2020-01-01,674,YES,2,7500,2016-03-01,2016
1314,Visa,Credit,4333294773814550,2017-08-01,973,YES,1,15000,2016-03-01,2016
1435,Visa,Debit,4789580361652930,2020-10-01,216,YES,2,38837,2016-03-01,2016
598,Visa,Credit,4497075414603380,2021-10-01,609,YES,2,11400,2016-03-01,2016
1046,Mastercard,Credit,5861740201459980,2020-12-01,366,YES,2,7300,2017-03-01,2017
1416,Mastercard,Debit,5254338671695550,2018-08-01,492,YES,1,14865,2017-03-01,2017
